tile_id,lat_center,lon_center,lat_min,lat_max,lon_min,lon_max,region,fullcycle_support_class,observed_anchor_support,period,region_absorption,latitude_band,aridity_proxy_regime,seasonality_proxy_regime,storage_persistence_alignment_regime,connected_storage_absorption,residual_memory_value,memory_redundancy_index,auc_rain_persistence,auc_rain_state_persistence,brier_rain_persistence,brier_rain_state_persistence,state_monitoring_relevance_score,state_monitoring_priority,fig3_geometry_type,basin_station_geometry_available,geometry_claim_boundary
S060_S050_W050_W040,-55.0,-45.0,-60.0,-50.0,-50.0,-40.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_W040_W030,-55.0,-35.0,-60.0,-50.0,-40.0,-30.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_W030_W020,-55.0,-25.0,-60.0,-50.0,-30.0,-20.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_W020_W010,-55.0,-15.0,-60.0,-50.0,-20.0,-10.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_W010_E000,-55.0,-5.0,-60.0,-50.0,-10.0,0.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E000_E010,-55.0,5.0,-60.0,-50.0,0.0,10.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E010_E020,-55.0,15.0,-60.0,-50.0,10.0,20.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E020_E030,-55.0,25.0,-60.0,-50.0,20.0,30.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E030_E040,-55.0,35.0,-60.0,-50.0,30.0,40.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E040_E050,-55.0,45.0,-60.0,-50.0,40.0,50.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E050_E060,-55.0,55.0,-60.0,-50.0,50.0,60.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E060_E070,-55.0,65.0,-60.0,-50.0,60.0,70.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E070_E080,-55.0,75.0,-60.0,-50.0,70.0,80.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E080_E090,-55.0,85.0,-60.0,-50.0,80.0,90.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E090_E100,-55.0,95.0,-60.0,-50.0,90.0,100.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E100_E110,-55.0,105.0,-60.0,-50.0,100.0,110.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E110_E120,-55.0,115.0,-60.0,-50.0,110.0,120.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E120_E130,-55.0,125.0,-60.0,-50.0,120.0,130.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E130_E140,-55.0,135.0,-60.0,-50.0,130.0,140.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E140_E150,-55.0,145.0,-60.0,-50.0,140.0,150.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E150_E160,-55.0,155.0,-60.0,-50.0,150.0,160.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E160_E170,-55.0,165.0,-60.0,-50.0,160.0,170.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S060_S050_E170_E180,-55.0,175.0,-60.0,-50.0,170.0,180.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W180_W170,-45.0,-175.0,-50.0,-40.0,-180.0,-170.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W170_W160,-45.0,-165.0,-50.0,-40.0,-170.0,-160.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W160_W150,-45.0,-155.0,-50.0,-40.0,-160.0,-150.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W150_W140,-45.0,-145.0,-50.0,-40.0,-150.0,-140.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W140_W130,-45.0,-135.0,-50.0,-40.0,-140.0,-130.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W130_W120,-45.0,-125.0,-50.0,-40.0,-130.0,-120.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W120_W110,-45.0,-115.0,-50.0,-40.0,-120.0,-110.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W110_W100,-45.0,-105.0,-50.0,-40.0,-110.0,-100.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W100_W090,-45.0,-95.0,-50.0,-40.0,-100.0,-90.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W090_W080,-45.0,-85.0,-50.0,-40.0,-90.0,-80.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W080_W070,-45.0,-75.0,-50.0,-40.0,-80.0,-70.0,south_america,main_route_plus_overlap_candidate,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W070_W060,-45.0,-65.0,-50.0,-40.0,-70.0,-60.0,south_america,main_route_plus_overlap_candidate,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W060_W050,-45.0,-55.0,-50.0,-40.0,-60.0,-50.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W050_W040,-45.0,-45.0,-50.0,-40.0,-50.0,-40.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W040_W030,-45.0,-35.0,-50.0,-40.0,-40.0,-30.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W030_W020,-45.0,-25.0,-50.0,-40.0,-30.0,-20.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W020_W010,-45.0,-15.0,-50.0,-40.0,-20.0,-10.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_W010_E000,-45.0,-5.0,-50.0,-40.0,-10.0,0.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E000_E010,-45.0,5.0,-50.0,-40.0,0.0,10.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E010_E020,-45.0,15.0,-50.0,-40.0,10.0,20.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E020_E030,-45.0,25.0,-50.0,-40.0,20.0,30.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E030_E040,-45.0,35.0,-50.0,-40.0,30.0,40.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E040_E050,-45.0,45.0,-50.0,-40.0,40.0,50.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E050_E060,-45.0,55.0,-50.0,-40.0,50.0,60.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E060_E070,-45.0,65.0,-50.0,-40.0,60.0,70.0,other,main_route_plus_overlap_candidate,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E070_E080,-45.0,75.0,-50.0,-40.0,70.0,80.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E080_E090,-45.0,85.0,-50.0,-40.0,80.0,90.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E090_E100,-45.0,95.0,-50.0,-40.0,90.0,100.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E100_E110,-45.0,105.0,-50.0,-40.0,100.0,110.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E110_E120,-45.0,115.0,-50.0,-40.0,110.0,120.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E120_E130,-45.0,125.0,-50.0,-40.0,120.0,130.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E130_E140,-45.0,135.0,-50.0,-40.0,130.0,140.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E140_E150,-45.0,145.0,-50.0,-40.0,140.0,150.0,australasia,main_route_plus_overlap_candidate,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E150_E160,-45.0,155.0,-50.0,-40.0,150.0,160.0,australasia,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E160_E170,-45.0,165.0,-50.0,-40.0,160.0,170.0,australasia,main_route_plus_overlap_candidate,True,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S050_S040_E170_E180,-45.0,175.0,-50.0,-40.0,170.0,180.0,australasia,main_route_plus_overlap_candidate,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W180_W170,-35.0,-175.0,-40.0,-30.0,-180.0,-170.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W170_W160,-35.0,-165.0,-40.0,-30.0,-170.0,-160.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W160_W150,-35.0,-155.0,-40.0,-30.0,-160.0,-150.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W150_W140,-35.0,-145.0,-40.0,-30.0,-150.0,-140.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W140_W130,-35.0,-135.0,-40.0,-30.0,-140.0,-130.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W130_W120,-35.0,-125.0,-40.0,-30.0,-130.0,-120.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W120_W110,-35.0,-115.0,-40.0,-30.0,-120.0,-110.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W110_W100,-35.0,-105.0,-40.0,-30.0,-110.0,-100.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W100_W090,-35.0,-95.0,-40.0,-30.0,-100.0,-90.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W090_W080,-35.0,-85.0,-40.0,-30.0,-90.0,-80.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W080_W070,-35.0,-75.0,-40.0,-30.0,-80.0,-70.0,south_america,main_route_plus_overlap_candidate,True,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W070_W060,-35.0,-65.0,-40.0,-30.0,-70.0,-60.0,south_america,main_route_plus_overlap_candidate,True,test_2015_2024,south_america,midlatitude,intermediate,high_seasonality,medium_alignment,0.0509259259259258,0.0046296296296295,-0.0462962962962962,0.9583333333333334,0.9629629629629628,0.0185439418789938,0.0176311295388064,-0.750669240191143,state_monitoring_less_valuable,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W060_W050,-35.0,-55.0,-40.0,-30.0,-60.0,-50.0,south_america,main_route_plus_overlap_candidate,True,test_2015_2024,south_america,midlatitude,drier,medium_seasonality,medium_alignment,0.1095238095238095,-0.0466666666666666,-0.1561904761904762,0.8714285714285714,0.8247619047619048,0.0373250382779376,0.0399743459759967,-2.058963120035586,state_monitoring_less_valuable,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W050_W040,-35.0,-45.0,-40.0,-30.0,-50.0,-40.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W040_W030,-35.0,-35.0,-40.0,-30.0,-40.0,-30.0,south_america,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W030_W020,-35.0,-25.0,-40.0,-30.0,-30.0,-20.0,other,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W020_W010,-35.0,-15.0,-40.0,-30.0,-20.0,-10.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_W010_E000,-35.0,-5.0,-40.0,-30.0,-10.0,0.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_E000_E010,-35.0,5.0,-40.0,-30.0,0.0,10.0,africa,non_land_or_outside_domain,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_E010_E020,-35.0,15.0,-40.0,-30.0,10.0,20.0,africa,main_route_plus_overlap_candidate,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_E020_E030,-35.0,25.0,-40.0,-30.0,20.0,30.0,africa,main_route_plus_overlap_candidate,True,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
S040_S030_E030_E040,-35.0,35.0,-40.0,-30.0,30.0,40.0,africa,main_route_plus_overlap_candidate,False,,,,,,,,,,,,,,,,glofas_merra2_tile_centroid,False,Main MERRA2-GloFAS authority is tile/region based; station or basin geometry belongs only to observed-anchor support after a separate join audit.
